ustat,alph1,alph2,beta,chi
8.408212557825,2.344510522581,2.344510522581,60.0,0
7.006843798188,2.344510522581,2.344510522581,60.0,0
5.255132848641,2.344510522581,2.344510522581,60.0,0
3.503421899094,2.344510522581,2.344510522581,60.0,0
2.102053139456,2.344510522581,2.344510522581,60.0,0
1.401368759638,2.344510522581,2.344510522581,60.0,0
0.875855474773,2.344510522581,2.344510522581,60.0,0
10.83399051342,2.276778670827,2.276778670827,60.0,0
8.667192410736,2.276778670827,2.276778670827,60.0,0
7.22266034228,2.276778670827,2.276778670827,60.0,0
5.41699525671,2.276778670827,2.276778670827,60.0,0
3.61133017114,2.276778670827,2.276778670827,60.0,0
2.166798102684,2.276778670827,2.276778670827,60.0,0
1.444532068456,2.276778670827,2.276778670827,60.0,0
0.902832542785,2.276778670827,2.276778670827,60.0,0
12.597931067132,1.45930048352,1.45930048352,60.0,0
10.498275889277,1.45930048352,1.45930048352,60.0,0
7.873706916957,1.45930048352,1.45930048352,60.0,0
5.249137944638,1.45930048352,1.45930048352,60.0,0
3.149482766783,1.45930048352,1.45930048352,60.0,0
2.099655177855,1.45930048352,1.45930048352,60.0,0
1.31228448616,1.45930048352,1.45930048352,60.0,0
7.438476886372,3.312698136839,3.312698136839,60.0,0
5.950781509098,3.312698136839,3.312698136839,60.0,0
4.958984590915,3.312698136839,3.312698136839,60.0,0
3.719238443186,3.312698136839,3.312698136839,60.0,0
2.479492295457,3.312698136839,3.312698136839,60.0,0
1.487695377274,3.312698136839,3.312698136839,60.0,0
0.991796918183,3.312698136839,3.312698136839,60.0,0
0.619873073864,3.312698136839,3.312698136839,60.0,0
7.165109263855,3.003492049746,3.003492049746,19.0,0
5.732087411084,3.003492049746,3.003492049746,19.0,0
4.776739509237,3.003492049746,3.003492049746,19.0,0
3.582554631928,3.003492049746,3.003492049746,19.0,0
2.388369754618,3.003492049746,3.003492049746,19.0,0
1.433021852771,3.003492049746,3.003492049746,19.0,0
0.955347901847,3.003492049746,3.003492049746,19.0,0
0.597092438655,3.003492049746,3.003492049746,19.0,0
10.057050954688,2.139826953897,2.139826953897,13.6,0
8.045640763751,2.139826953897,2.139826953897,13.6,0
6.704700636459,2.139826953897,2.139826953897,13.6,0
5.028525477344,2.139826953897,2.139826953897,13.6,0
3.352350318229,2.139826953897,2.139826953897,13.6,0
2.011410190938,2.139826953897,2.139826953897,13.6,0
1.340940127292,2.139826953897,2.139826953897,13.6,0
0.838087579557,2.139826953897,2.139826953897,13.6,0
4.607683216365,1.499487760174,1.499487760174,89.3,0
3.07178881091,1.499487760174,1.499487760174,89.3,0
1.843073286546,1.499487760174,1.499487760174,89.3,0
1.228715524364,1.499487760174,1.499487760174,89.3,0
0.767947202727,1.499487760174,1.499487760174,89.3,0
3.266023700593,1.348658227763,1.348658227763,87.1,0
2.612818960474,1.348658227763,1.348658227763,87.1,0
2.177349133728,1.348658227763,1.348658227763,87.1,0
1.633011850296,1.348658227763,1.348658227763,87.1,0
1.088674566864,1.348658227763,1.348658227763,87.1,0
0.653204740119,1.348658227763,1.348658227763,87.1,0
0.435469826746,1.348658227763,1.348658227763,87.1,0
0.272168641716,1.348658227763,1.348658227763,87.1,0
2.373981985012,1.855426773953,1.855426773953,84.5,0
1.89918558801,1.855426773953,1.855426773953,84.5,0
1.582654656675,1.855426773953,1.855426773953,84.5,0
1.186990992506,1.855426773953,1.855426773953,84.5,0
0.791327328337,1.855426773953,1.855426773953,84.5,0
0.474796397002,1.855426773953,1.855426773953,84.5,0
0.316530931335,1.855426773953,1.855426773953,84.5,0
0.197831832084,1.855426773953,1.855426773953,84.5,0
8.74776392053,1.813854053755,1.572587606386,45.8,0
7.289803267108,1.813854053755,1.572587606386,45.8,0
5.467352450331,1.813854053755,1.572587606386,45.8,0
3.644901633554,1.813854053755,1.572587606386,45.8,0
2.186940980133,1.813854053755,1.572587606386,45.8,0
1.457960653422,1.813854053755,1.572587606386,45.8,0
0.911225408389,1.813854053755,1.572587606386,45.8,0
8.656641379691,2.438502163637,2.076895515437,46.7,0
6.492481034768,2.438502163637,2.076895515437,46.7,0
4.328320689846,2.438502163637,2.076895515437,46.7,0
2.596992413907,2.438502163637,2.076895515437,46.7,0
1.731328275938,2.438502163637,2.076895515437,46.7,0
1.082080172461,2.438502163637,2.076895515437,46.7,0
8.344906371558,2.313433846085,1.997291604705,55.8,0
6.675925097247,2.313433846085,1.997291604705,55.8,0
5.563270914372,2.313433846085,1.997291604705,55.8,0
4.172453185779,2.313433846085,1.997291604705,55.8,0
2.781635457186,2.313433846085,1.997291604705,55.8,0
1.668981274312,2.313433846085,1.997291604705,55.8,0
1.112654182874,2.313433846085,1.997291604705,55.8,0
0.695408864297,2.313433846085,1.997291604705,55.8,0
3.431483051063,1.723729815155,73.78033358874,77.4,0
2.745186440851,1.723729815155,73.78033358874,77.4,0
2.287655367375,1.723729815155,73.78033358874,77.4,0
1.715741525532,1.723729815155,73.78033358874,77.4,0
1.143827683688,1.723729815155,73.78033358874,77.4,0
0.686296610213,1.723729815155,73.78033358874,77.4,0
0.457531073475,1.723729815155,73.78033358874,77.4,0
0.285956920922,1.723729815155,73.78033358874,77.4,0
9.970724337052,2.471377975102,2.471377975102,54.7,0
7.976579469641,2.471377975102,2.471377975102,54.7,0
6.647149558034,2.471377975102,2.471377975102,54.7,0
4.985362168526,2.471377975102,2.471377975102,54.7,0
3.323574779017,2.471377975102,2.471377975102,54.7,0
1.99414486741,2.471377975102,2.471377975102,54.7,0
1.329429911607,2.471377975102,2.471377975102,54.7,0
0.830893694754,2.471377975102,2.471377975102,54.7,0
7.891691628965,3.122452026883,3.122452026883,65.9,0
6.313353303172,3.122452026883,3.122452026883,65.9,0
5.261127752643,3.122452026883,3.122452026883,65.9,0
3.945845814483,3.122452026883,3.122452026883,65.9,0
2.630563876322,3.122452026883,3.122452026883,65.9,0
1.578338325793,3.122452026883,3.122452026883,65.9,0
1.052225550529,3.122452026883,3.122452026883,65.9,0
0.65764096908,3.122452026883,3.122452026883,65.9,0
9.704550599338,2.541755877142,2.541755877142,45.0,0
7.763640479471,2.541755877142,2.541755877142,45.0,0
6.469700399559,2.541755877142,2.541755877142,45.0,0
4.852275299669,2.541755877142,2.541755877142,45.0,0
3.234850199779,2.541755877142,2.541755877142,45.0,0
1.940910119868,2.541755877142,2.541755877142,45.0,0
1.293940079912,2.541755877142,2.541755877142,45.0,0
0.808712549945,2.541755877142,2.541755877142,45.0,0
4.607683216365,1.499487760174,1.499487760174,89.3,0
3.07178881091,1.499487760174,1.499487760174,89.3,0
1.843073286546,1.499487760174,1.499487760174,89.3,0
1.228715524364,1.499487760174,1.499487760174,89.3,0
0.767947202727,1.499487760174,1.499487760174,89.3,0
6.175230714953,1.790161995138,1.790161995138,89.0,0
5.146025595794,1.790161995138,1.790161995138,89.0,0
3.859519196846,1.790161995138,1.790161995138,89.0,0
2.573012797897,1.790161995138,1.790161995138,89.0,0
1.543807678738,1.790161995138,1.790161995138,89.0,0
1.029205119159,1.790161995138,1.790161995138,89.0,0
0.643253199474,1.790161995138,1.790161995138,89.0,0
9.414397245614,2.226188060316,1.893686786755,46.7,0
7.060797934211,2.226188060316,1.893686786755,46.7,0
4.707198622807,2.226188060316,1.893686786755,46.7,0
2.824319173684,2.226188060316,1.893686786755,46.7,0
1.882879449123,2.226188060316,1.893686786755,46.7,0
1.176799655702,2.226188060316,1.893686786755,46.7,0
5.053704074155,3.12526689754,2.660711737397,48.2,0
3.369136049437,3.12526689754,2.660711737397,48.2,0
2.021481629662,3.12526689754,2.660711737397,48.2,0
1.347654419775,3.12526689754,2.660711737397,48.2,0
0.842284012359,3.12526689754,2.660711737397,48.2,0
10.434010518369,2.576339974044,2.216328942605,46.7,0
8.695008765308,2.576339974044,2.216328942605,46.7,0
6.521256573981,2.576339974044,2.216328942605,46.7,0
4.347504382654,2.576339974044,2.216328942605,46.7,0
2.608502629592,2.576339974044,2.216328942605,46.7,0
1.739001753062,2.576339974044,2.216328942605,46.7,0
1.086876095663,2.576339974044,2.216328942605,46.7,0
10.255602175253,2.469975536119,2.103701686512,46.7,0
8.546335146044,2.469975536119,2.103701686512,46.7,0
6.409751359533,2.469975536119,2.103701686512,46.7,0
4.273167573022,2.469975536119,2.103701686512,46.7,0
2.563900543813,2.469975536119,2.103701686512,46.7,0
1.709267029209,2.469975536119,2.103701686512,46.7,0
1.068291893256,2.469975536119,2.103701686512,46.7,0
6.503271861973,2.668612711829,2.307606074661,46.7,0
4.335514574649,2.668612711829,2.307606074661,46.7,0
2.601308744789,2.668612711829,2.307606074661,46.7,0
1.734205829859,2.668612711829,2.307606074661,46.7,0
1.083878643662,2.668612711829,2.307606074661,46.7,0
2.589798529104,1.030203627823,64.316314738934,46.4,0
2.071838823283,1.030203627823,64.316314738934,46.4,0
1.726532352736,1.030203627823,64.316314738934,46.4,0
1.294899264552,1.030203627823,64.316314738934,46.4,0
0.863266176368,1.030203627823,64.316314738934,46.4,0
0.517959705821,1.030203627823,64.316314738934,46.4,0
0.345306470547,1.030203627823,64.316314738934,46.4,0
0.215816544092,1.030203627823,64.316314738934,46.4,0
1.913573357616,1.394260548934,87.044636488783,47.8,0
1.530858686093,1.394260548934,87.044636488783,47.8,0
1.275715571744,1.394260548934,87.044636488783,47.8,0
0.956786678808,1.394260548934,87.044636488783,47.8,0
0.637857785872,1.394260548934,87.044636488783,47.8,0
0.382714671523,1.394260548934,87.044636488783,47.8,0
0.255143114349,1.394260548934,87.044636488783,47.8,0
0.159464446468,1.394260548934,87.044636488783,47.8,0
10.726082241374,1.799854635452,1.553895547591,45.8,0
8.580865793099,1.799854635452,1.553895547591,45.8,0
7.150721494249,1.799854635452,1.553895547591,45.8,0
5.363041120687,1.799854635452,1.553895547591,45.8,0
3.575360747125,1.799854635452,1.553895547591,45.8,0
2.145216448275,1.799854635452,1.553895547591,45.8,0
1.43014429885,1.799854635452,1.553895547591,45.8,0
0.893840186781,1.799854635452,1.553895547591,45.8,0
9.8484282954,1.96025073883,1.692372725682,36.4,0
7.87874263632,1.96025073883,1.692372725682,36.4,0
6.5656188636,1.96025073883,1.692372725682,36.4,0
4.9242141477,1.96025073883,1.692372725682,36.4,0
3.2828094318,1.96025073883,1.692372725682,36.4,0
1.96968565908,1.96025073883,1.692372725682,36.4,0
1.31312377272,1.96025073883,1.692372725682,36.4,0
0.82070235795,1.96025073883,1.692372725682,36.4,0
8.344906371558,2.313433846085,1.997291604705,55.8,0
6.675925097247,2.313433846085,1.997291604705,55.8,0
5.563270914372,2.313433846085,1.997291604705,55.8,0
4.172453185779,2.313433846085,1.997291604705,55.8,0
2.781635457186,2.313433846085,1.997291604705,55.8,0
1.668981274312,2.313433846085,1.997291604705,55.8,0
1.112654182874,2.313433846085,1.997291604705,55.8,0
0.695408864297,2.313433846085,1.997291604705,55.8,0
7.603936236842,2.538867797028,2.191918885013,46.6,0
6.083148989474,2.538867797028,2.191918885013,46.6,0
5.069290824562,2.538867797028,2.191918885013,46.6,0
3.801968118421,2.538867797028,2.191918885013,46.6,0
2.534645412281,2.538867797028,2.191918885013,46.6,0
1.520787247368,2.538867797028,2.191918885013,46.6,0
1.013858164912,2.538867797028,2.191918885013,46.6,0
0.63366135307,2.538867797028,2.191918885013,46.6,0
6.222710354653,3.10240839475,2.678448857177,47.3,0
4.978168283723,3.10240839475,2.678448857177,47.3,0
4.148473569769,3.10240839475,2.678448857177,47.3,0
3.111355177327,3.10240839475,2.678448857177,47.3,0
2.074236784884,3.10240839475,2.678448857177,47.3,0
1.244542070931,3.10240839475,2.678448857177,47.3,0
0.829694713954,3.10240839475,2.678448857177,47.3,0
0.518559196221,3.10240839475,2.678448857177,47.3,0
4.352300305856,1.359039870791,58.170610118725,80.9,0
3.481840244685,1.359039870791,58.170610118725,80.9,0
2.901533537237,1.359039870791,58.170610118725,80.9,0
2.176150152928,1.359039870791,58.170610118725,80.9,0
1.450766768619,1.359039870791,58.170610118725,80.9,0
0.870460061171,1.359039870791,58.170610118725,80.9,0
0.580306707447,1.359039870791,58.170610118725,80.9,0
0.362691692155,1.359039870791,58.170610118725,80.9,0
2.661737377135,2.222213842781,95.116808437375,74.8,0
2.129389901708,2.222213842781,95.116808437375,74.8,0
1.774491584757,2.222213842781,95.116808437375,74.8,0
1.330868688568,2.222213842781,95.116808437375,74.8,0
0.887245792378,2.222213842781,95.116808437375,74.8,0
0.532347475427,2.222213842781,95.116808437375,74.8,0
0.354898316951,2.222213842781,95.116808437375,74.8,0
0.221811448095,2.222213842781,95.116808437375,74.8,0
3.510615783897,1.735063023043,34.111702367305,83.2,0
2.808492627118,1.735063023043,34.111702367305,83.2,0
2.340410522598,1.735063023043,34.111702367305,83.2,0
1.755307891948,1.735063023043,34.111702367305,83.2,0
1.170205261299,1.735063023043,34.111702367305,83.2,0
0.702123156779,1.735063023043,34.111702367305,83.2,0
0.46808210452,1.735063023043,34.111702367305,83.2,0
0.292551315325,1.735063023043,34.111702367305,83.2,0
11.244041947195,2.46237060212,11.311378919459,11.6,0
8.995233557756,2.46237060212,11.311378919459,11.6,0
7.496027964796,2.46237060212,11.311378919459,11.6,0
5.622020973597,2.46237060212,11.311378919459,11.6,0
3.748013982398,2.46237060212,11.311378919459,11.6,0
2.248808389439,2.46237060212,11.311378919459,11.6,0
1.499205592959,2.46237060212,11.311378919459,11.6,0
0.9370034956,2.46237060212,11.311378919459,11.6,0
7.873706916957,1.45930048352,1.45930048352,60.0,0
5.249137944638,1.45930048352,1.45930048352,60.0,0
3.149482766783,1.45930048352,1.45930048352,60.0,0
2.099655177855,1.45930048352,1.45930048352,60.0,0
1.31228448616,1.45930048352,1.45930048352,60.0,0
5.41699525671,2.276778670827,2.276778670827,60.0,0
3.61133017114,2.276778670827,2.276778670827,60.0,0
2.166798102684,2.276778670827,2.276778670827,60.0,0
1.444532068456,2.276778670827,2.276778670827,60.0,0
0.902832542785,2.276778670827,2.276778670827,60.0,0
7.485237137592,1.535035443741,1.535035443741,54.7,0
4.990158091728,1.535035443741,1.535035443741,54.7,0
2.994094855037,1.535035443741,1.535035443741,54.7,0
1.996063236691,1.535035443741,1.535035443741,54.7,0
1.247539522932,1.535035443741,1.535035443741,54.7,0
4.285157381027,1.787581845789,1.787581845789,70.5,0
2.571094428616,1.787581845789,1.787581845789,70.5,0
1.714062952411,1.787581845789,1.787581845789,70.5,0
1.071289345257,1.787581845789,1.787581845789,70.5,0
7.485237137592,1.535035443741,1.535035443741,54.7,0
4.990158091728,1.535035443741,1.535035443741,54.7,0
2.994094855037,1.535035443741,1.535035443741,54.7,0
1.996063236691,1.535035443741,1.535035443741,54.7,0
1.247539522932,1.535035443741,1.535035443741,54.7,0
7.085976531022,2.228934005606,1.897614208651,46.7,0
4.723984354014,2.228934005606,1.897614208651,46.7,0
2.834390612409,2.228934005606,1.897614208651,46.7,0
1.889593741606,2.228934005606,1.897614208651,46.7,0
1.180996088504,2.228934005606,1.897614208651,46.7,0
6.751460887679,2.339371332468,1.991635583934,37.6,0
4.500973925119,2.339371332468,1.991635583934,37.6,0
2.700584355072,2.339371332468,1.991635583934,37.6,0
1.800389570048,2.339371332468,1.991635583934,37.6,0
1.12524348128,2.339371332468,1.991635583934,37.6,0
7.155517417451,2.943029484614,2.505562996678,57.0,0
5.366638063088,2.943029484614,2.505562996678,57.0,0
3.577758708726,2.943029484614,2.505562996678,57.0,0
2.146655225235,2.943029484614,2.505562996678,57.0,0
1.43110348349,2.943029484614,2.505562996678,57.0,0
0.894439677181,2.943029484614,2.505562996678,57.0,0
6.738272098873,3.12526689754,2.660711737397,48.2,0
5.053704074155,3.12526689754,2.660711737397,48.2,0
3.369136049437,3.12526689754,2.660711737397,48.2,0
2.021481629662,3.12526689754,2.660711737397,48.2,0
1.347654419775,3.12526689754,2.660711737397,48.2,0
0.842284012359,3.12526689754,2.660711737397,48.2,0
6.175230714953,1.790161995138,1.790161995138,89.0,0
5.146025595794,1.790161995138,1.790161995138,89.0,0
3.859519196846,1.790161995138,1.790161995138,89.0,0
2.573012797897,1.790161995138,1.790161995138,89.0,0
1.543807678738,1.790161995138,1.790161995138,89.0,0
1.029205119159,1.790161995138,1.790161995138,89.0,0
0.643253199474,1.790161995138,1.790161995138,89.0,0
7.040415260602,2.035408226685,2.035408226685,13.6,0
3.520207630301,2.035408226685,2.035408226685,13.6,0
2.112124578181,2.035408226685,2.035408226685,13.6,0
1.40808305212,2.035408226685,2.035408226685,13.6,0
0.880051907575,2.035408226685,2.035408226685,13.6,0
10.057050954688,2.139826953897,2.139826953897,13.6,0
8.045640763751,2.139826953897,2.139826953897,13.6,0
6.704700636459,2.139826953897,2.139826953897,13.6,0
3.352350318229,2.139826953897,2.139826953897,13.6,0
2.011410190938,2.139826953897,2.139826953897,13.6,0
1.340940127292,2.139826953897,2.139826953897,13.6,0
0.838087579557,2.139826953897,2.139826953897,13.6,0
5.016535669339,2.856576746438,2.856576746438,19.0,0
3.762401752004,2.856576746438,2.856576746438,19.0,0
2.50826783467,2.856576746438,2.856576746438,19.0,0
1.504960700802,2.856576746438,2.856576746438,19.0,0
1.003307133868,2.856576746438,2.856576746438,19.0,0
0.627066958667,2.856576746438,2.856576746438,19.0,0
7.165109263855,3.003492049746,3.003492049746,19.0,0
5.732087411084,3.003492049746,3.003492049746,19.0,0
4.776739509237,3.003492049746,3.003492049746,19.0,0
3.582554631928,3.003492049746,3.003492049746,19.0,0
2.388369754618,3.003492049746,3.003492049746,19.0,0
1.433021852771,3.003492049746,3.003492049746,19.0,0
0.955347901847,3.003492049746,3.003492049746,19.0,0
0.597092438655,3.003492049746,3.003492049746,19.0,0
7.428885039968,2.936375859175,0.708486898555,20.0,0
5.571663779976,2.936375859175,0.708486898555,20.0,0
3.714442519984,2.936375859175,0.708486898555,20.0,0
2.476295013323,2.936375859175,0.708486898555,20.0,0
1.485777007994,2.936375859175,0.708486898555,20.0,0
3.00909924334,3.509591530055,3.378443989071,46.8,0
2.632961837923,3.509591530055,3.378443989071,46.8,0
2.106369470338,3.509591530055,3.378443989071,46.8,0
6.906129410945,1.566148333333,6.236981666667,46.6,0
5.755107842454,1.566148333333,6.236981666667,46.6,0
4.316330881841,1.566148333333,6.236981666667,46.6,0
2.877553921227,1.566148333333,6.236981666667,46.6,0
3.364807460604,3.509591530055,3.378443989071,46.8,0
6.019842803207,2.856576746438,2.856576746438,19.0,0
8.586620900941,2.943029484614,2.505562996678,57.0,0
10.934704900663,1.813854053755,1.572587606386,45.8,0
6.14357762182,1.499487760174,1.499487760174,89.3,0
10.38796965563,2.438502163637,2.076895515437,46.7,0
6.14357762182,1.499487760174,1.499487760174,89.3,0
7.719038393692,1.790161995138,1.790161995138,89.0,0
11.297276694737,2.226188060316,1.893686786755,46.7,0
6.738272098873,3.12526689754,2.660711737397,48.2,0
8.671029149297,2.668612711829,2.307606074661,46.7,0
7.22266034228,2.276778670827,2.276778670827,60.0,0
8.570314762055,1.787581845789,1.787581845789,70.5,0
6.427736071541,1.787581845789,1.787581845789,70.5,0
9.001947850239,2.339371332468,1.991635583934,37.6,0
8.085926518648,3.12526689754,2.660711737397,48.2,0
8.448498312723,2.035408226685,2.035408226685,13.6,0
5.028525477344,2.139826953897,2.139826953897,13.6,0
4.212738940676,3.509591530055,3.378443989071,46.8,0
6.6395,2.01417,2.12818,17.0,0
5.3116,2.01417,2.12818,17.0,0
4.4264,2.01417,2.12818,17.0,0
3.3198,2.01417,2.12818,17.0,0
2.6558,2.01417,2.12818,17.0,0
1.3279,2.01417,2.12818,17.0,0
10.510265697282,2.344510522581,2.344510522581,60.0,1
15.747413833915,1.45930048352,1.45930048352,60.0,1
9.21536643273,1.499487760174,1.499487760174,89.3,1
7.372293146184,1.499487760174,1.499487760174,89.3,1
12.984962069537,2.438502163637,2.076895515437,46.7,1
9.21536643273,1.499487760174,1.499487760174,89.3,1
7.372293146184,1.499487760174,1.499487760174,89.3,1
10.10740814831,3.12526689754,2.660711737397,48.2,1
8.085926518648,3.12526689754,2.660711737397,48.2,1
12.819502719066,2.469975536119,2.103701686512,46.7,1
13.006543723946,2.668612711829,2.307606074661,46.7,1
10.405234979157,2.668612711829,2.307606074661,46.7,1
12.597931067132,1.45930048352,1.45930048352,60.0,1
10.498275889277,1.45930048352,1.45930048352,60.0,1
10.83399051342,2.276778670827,2.276778670827,60.0,1
8.667192410736,2.276778670827,2.276778670827,60.0,1
14.970474275184,1.535035443741,1.535035443741,54.7,1
11.976379420147,1.535035443741,1.535035443741,54.7,1
9.980316183456,1.535035443741,1.535035443741,54.7,1
12.855472143082,1.787581845789,1.787581845789,70.5,1
10.284377714465,1.787581845789,1.787581845789,70.5,1
11.976379420147,1.535035443741,1.535035443741,54.7,1
9.980316183456,1.535035443741,1.535035443741,54.7,1
14.171953062043,2.228934005606,1.897614208651,46.7,1
11.337562449635,2.228934005606,1.897614208651,46.7,1
9.447968708029,2.228934005606,1.897614208651,46.7,1
13.502921775358,2.339371332468,1.991635583934,37.6,1
10.802337420286,2.339371332468,1.991635583934,37.6,1
10.733276126177,2.943029484614,2.505562996678,57.0,1
10.10740814831,3.12526689754,2.660711737397,48.2,1
7.719038393692,1.790161995138,1.790161995138,89.0,1
10.560622890903,2.035408226685,2.035408226685,13.6,1
5.280311445452,2.035408226685,2.035408226685,13.6,1
7.524803504009,2.856576746438,2.856576746438,19.0,1
7.021231567794,3.509591530055,3.378443989071,46.8,1
5.265923675845,3.509591530055,3.378443989071,46.8,1
8.632661763681,1.566148333333,6.236981666667,46.6,1
8.8527,2.01417,2.12818,17.0,1
